row,col,value
2,215,45.42324835062027
2,216,43.71874073147774
2,217,44.44432815909386
2,218,45.80700781941414
2,219,46.39378046989441
2,220,44.859261870384216
2,221,45.706507325172424
2,222,45.39233374595642
2,223,45.74502518773079
3,0,48.46169549226761
3,1,46.60844784975052
3,2,53.71712517738342
3,3,50.85378015041351
3,4,36.12129518389702
3,5,50.16807958483696
3,6,53.18072521686554
3,7,43.02719831466675
3,8,49.90020710229874
3,9,54.80028700828552
3,10,43.36638268828392
3,11,53.61130505800247
3,12,43.67627814412117
3,13,35.54125836491585
3,14,51.437469601631165
3,15,50.084166407585144
3,16,35.43708163499832
3,17,48.816859394311905
3,18,56.706512570381165
3,19,47.79274746775627
3,20,40.81649133563042
3,21,42.33142498135567
3,22,56.44793689250946
3,23,50.41180869936943
3,24,48.55648985505104
3,25,48.210507690906525
3,26,32.85281187295914
3,27,40.26789429783821
3,28,62.23398959636688
3,29,32.51789087057114
3,30,46.30250892043114
3,31,35.46741500496864
3,32,50.94220453500748
3,33,47.33827209472656
3,34,52.24727410078049
3,35,62.98047196865082
3,36,43.38368105888367
3,37,52.259612798690796
3,38,46.92040565609932
3,39,46.67305636405945
3,40,43.018450289964676
3,41,49.297094970941544
3,42,41.74523946642876
3,43,43.23271641135216
3,44,41.882717698812485
3,45,48.571303963661194
3,46,57.30090618133545
3,47,55.01539695262909
3,48,42.454372346401215
3,49,47.0354340672493
3,50,36.339095920324326
3,51,48.51314803957939
3,52,55.059435069561005
3,53,54.00968390703201
3,54,52.36670160293579
3,55,49.94708648324013
3,56,45.02758979797363
3,57,43.31083199381828
3,58,37.36399856209755
3,59,36.9957140982151
3,60,55.79364365339279
3,61,32.95748722553253
3,62,44.54132059216499
3,63,44.24862319231033
3,64,47.710120677948
3,65,55.20495027303696
3,66,50.11522853374481
3,67,49.7643663585186
3,68,54.64333003759384
3,69,51.261682987213135
3,70,56.950070559978485
3,71,47.05720528960228
3,72,43.85334524512291
3,73,57.86401343345642
3,74,42.65059658885002
3,75,36.716110706329346
3,76,36.41515210270882
3,77,42.63038909435272
3,78,36.20968121290207
3,79,48.76243871450424
3,80,43.9071227312088
3,81,39.06806656718254
3,82,54.72925245761871
3,83,51.56561857461929
3,84,48.66895434260368
3,85,47.22389867901802
3,86,52.566817462444305
3,87,51.02281028032303
3,88,39.6473451256752
3,89,52.97267270088196
3,90,41.01255330443382
3,91,37.88117057085037
3,92,42.29698756337166
3,93,51.93141287565231
3,94,54.35909742116928
3,95,61.37962770462036
3,96,46.9929478764534
3,97,54.59639459848404
3,98,54.17438870668411
3,99,47.13877287507057
3,100,53.09770601987839
3,101,39.80421358346939
3,102,51.46984761953354
3,103,63.27272975444794
3,104,36.516921281814575
3,105,46.546149522066116
3,106,53.07783192396164
3,107,45.59689885377884
3,108,48.33838817477226
3,109,41.32082012295723
3,110,51.04815447330475
3,111,54.16474670171738
3,112,45.00536420941353
3,113,47.9887415766716
3,114,55.97956204414368
3,115,54.07547849416733
3,116,50.711734652519226
3,117,56.766766250133514
3,118,49.70288825035095
3,119,61.51861655712128
3,120,29.88610738515854
3,121,57.908500015735626
3,122,36.1165007352829
3,123,40.37034207582474
3,124,37.20892691612244
3,125,43.20492926239967
3,126,52.441866755485535
3,127,48.13140666484833
3,128,47.7392797768116
3,129,52.33458912372589
